fold,model,mode,R2,RMSE,MAE,time_s
35,ElasticNet,bo,0.21810222014562464,0.5621450795194375,0.5147754174015079,0.07960891723632812
35,SVR,default,0.06253639583590187,0.6155319939967548,0.4787813726711238,0.0
35,SVR,bo,0.24433462899094482,0.5526347422109287,0.41683815160933474,0.12706875801086426
35,KNN,default,0.4427077763143239,0.4745859918184724,0.36172376672563433,0.0
35,KNN,bo,0.5086890869512675,0.44560661475301744,0.2998937729819053,0.138275146484375
35,RF,default,0.6408406419649761,0.3809930179853912,0.3063624986411172,0.08290863037109375
35,RF,bo,0.6098068703968382,0.39711220288480215,0.30827365498269355,10.97029447555542
35,GBR,default,0.6784011064391677,0.3605211075516024,0.26696478338763197,0.033937692642211914
35,GBR,bo,0.5903558308778347,0.40688980877698183,0.3208103528136212,5.224228382110596
35,XGBoost,default,0.5497449016443192,0.4265822132803724,0.29206582901642636,0.08821702003479004
35,XGBoost,bo,0.5554209494558289,0.4238848752204572,0.33171834646370285,3.1967477798461914
35,AdaBoost,default,0.653507676472495,0.37421417329186507,0.2838563886921129,0.12569475173950195
35,AdaBoost,bo,0.6759011576623684,0.3619196502106344,0.2815011370338198,14.9116849899292
35,MLP,default,-3.678820707528092,1.3751232509423428,1.0367901793287162,0.015929460525512695
35,MLP,bo,-1.6076516446983296,1.026592791616051,0.9305764974134854,5.121968746185303
36,TabPFN,zero-shot,0.5785852913763883,0.4447959913822823,0.36106632058804605,8.193058967590332
36,Ridge,default,0.1449217670486852,0.6335909208189182,0.46044277764838276,0.0
36,Ridge,bo,0.24291043425834968,0.5961830851920468,0.5292013407403015,0.0637359619140625
36,Lasso,default,0.24987832950750366,0.5934332495690515,0.4638703912881686,0.0
36,Lasso,bo,0.21087375824134247,0.6086663080974201,0.5624413217938627,0.0821833610534668
36,ElasticNet,default,0.17478915072191437,0.6224270872259038,0.461756407386342,0.0
36,ElasticNet,bo,0.17602515193646795,0.6219607767522828,0.5843992841535254,0.0795586109161377
36,SVR,default,0.5999629091727249,0.4333673116386226,0.36064064704030746,0.0
36,SVR,bo,0.5258570709380193,0.47180295746046474,0.40079547044134717,0.15612363815307617
36,KNN,default,0.35670208608034526,0.5495561739780969,0.4046886020669307,0.0
36,KNN,bo,0.6395665258894826,0.4113567032324464,0.3144483763153681,0.13827180862426758
36,RF,default,0.5419344242188164,0.4637349703538265,0.3681666122375716,0.08123660087585449
36,RF,bo,0.5346428170428772,0.46741132486287035,0.37584563362783135,11.24398159980774
36,GBR,default,0.4580053308536828,0.504433042856325,0.3884649674028286,0.04960465431213379
36,GBR,bo,0.5272874806498049,0.47109074469318374,0.36892222448743306,6.183657169342041
36,XGBoost,default,0.5478418179198501,0.46073501258765437,0.338488263205873,0.09368085861206055
36,XGBoost,bo,0.6335234456711285,0.41479080216860365,0.32416657015666744,4.139159917831421
36,AdaBoost,default,0.5676532729515118,0.45052833230041367,0.3403365587220122,0.09827184677124023
36,AdaBoost,bo,0.5357337616265581,0.46686312331348856,0.3592607795918313,8.261876344680786
36,MLP,default,-0.6770724360462508,0.8873233910975334,0.4817110449887411,0.06350421905517578
36,MLP,bo,-1.0734310682583925,0.986622057599339,0.7961786210214122,10.386371374130249
37,TabPFN,zero-shot,0.8183196371056358,0.3202944478172034,0.24279563730657694,8.190686702728271
37,Ridge,default,0.3718302966553162,0.5955715029061235,0.47505381301886423,0.0
37,Ridge,bo,0.39657621542879484,0.5837227612914982,0.488331338658977,0.07949423789978027
37,Lasso,default,0.3840261361341024,0.5897616908260906,0.4766251681375194,0.0
37,Lasso,bo,0.2661649022423903,0.6437165213705672,0.5400033706647801,0.07175230979919434
37,ElasticNet,default,0.38794751650205717,0.5878814386513314,0.4740090105441574,0.0
37,ElasticNet,bo,0.27676769937326806,0.6390492406362254,0.5350526831725145,0.07175683975219727
37,SVR,default,0.42548046442069143,0.5695709312232972,0.4217028216257302,0.0
37,SVR,bo,0.5973455686712488,0.47682789865749986,0.36776690170955534,0.1276569366455078
37,KNN,default,0.7247475060206507,0.3942403279264128,0.3112108035108295,0.0
37,KNN,bo,0.7295205467070489,0.39080719974921846,0.3185591790900774,0.13727712631225586
37,RF,default,0.7596127652389117,0.36842671762232126,0.2708312818941764,0.08206415176391602
37,RF,bo,0.7973384003784375,0.3382837600617754,0.23426183249783641,8.612366676330566
37,GBR,default,0.7126699949314126,0.40279670229160186,0.3002937659633778,0.04228615760803223
37,GBR,bo,0.7760189178017645,0.35563220736700396,0.2659733490491782,5.871218204498291
37,XGBoost,default,0.7172490498196593,0.39957421284486644,0.2807645860699466,0.10052967071533203
37,XGBoost,bo,0.7322666248374644,0.3888182779930685,0.30561639998233825,3.7323591709136963
37,AdaBoost,default,0.7635251278351027,0.3654162998859289,0.27696426462900786,0.1228022575378418
