fold,model,n_train,R2
11,SVR,48,0.10241958952104557
11,Ridge,48,-0.023818744874214204
11,GBR,48,0.5652428705573205
11,MLP,48,-1.224818486698768
12,TabPFN,10,0.1142620942592033
12,RF,10,0.3357657619397423
12,XGBoost,10,0.2608060380202196
12,SVR,10,0.0730316081771768
12,Ridge,10,0.018348573884297226
12,GBR,10,0.11401103923386646
12,MLP,10,-5.257626904789159
12,TabPFN,15,0.6593616071001991
12,RF,15,0.6982534408462031
12,XGBoost,15,0.38711419761397114
12,SVR,15,0.6058521971013969
12,Ridge,15,0.16429901048749473
12,GBR,15,0.5497180475551893
12,MLP,15,-2.559930234841196
12,TabPFN,20,0.5992673167199896
12,RF,20,0.6514377659294484
12,XGBoost,20,0.48550726564964586
12,SVR,20,-0.00057271162392869
12,Ridge,20,-1.4763199684490953
12,GBR,20,0.7285304666550658
12,MLP,20,-9.175062238102058
12,TabPFN,25,0.703274406843236
12,RF,25,0.8115973042285911
12,XGBoost,25,0.7543071885108753
12,SVR,25,0.2767979662653398
12,Ridge,25,-0.6088577609477974
12,GBR,25,0.7839112468479468
12,MLP,25,-1.7846334956180048
12,TabPFN,30,0.6875575531054348
12,RF,30,0.6230721935656374
12,XGBoost,30,0.5879219471118488
12,SVR,30,-0.06256650293781862
