fold,idx,alpha,y_obs,y_pred,xc_lo,xc_hi,xc_cov,xc_wid,xc_is
39,24,0.400000,0.673021,0.785100,0.657765,0.912434,1,0.254669,0.254669
39,36,0.400000,1.888179,1.611279,1.483945,1.738614,0,0.254669,1.002498
39,41,0.400000,2.037068,2.269614,2.142280,2.396949,0,0.254669,0.780731
39,42,0.400000,2.288964,2.272445,2.145110,2.399779,1,0.254669,0.254669
39,48,0.400000,2.398044,2.302371,2.175037,2.429706,1,0.254669,0.254669
39,50,0.400000,1.212188,1.347085,1.219750,1.474419,0,0.254669,0.292483
39,51,0.400000,1.669038,1.591708,1.464374,1.719042,1,0.254669,0.254669
39,56,0.400000,1.193125,1.176221,1.048887,1.303555,1,0.254669,0.254669
39,59,0.400000,2.494057,2.471509,2.344175,2.598844,1,0.254669,0.254669
39,5,0.300000,2.328645,2.334043,2.165755,2.502331,1,0.336576,0.336576
39,14,0.300000,1.844601,1.886772,1.718484,2.055060,1,0.336576,0.336576
39,21,0.300000,0.727541,0.864546,0.696258,1.032834,1,0.336576,0.336576
39,24,0.300000,0.673021,0.785100,0.616812,0.953388,1,0.336576,0.336576
39,36,0.300000,1.888179,1.611279,1.442991,1.779567,0,0.336576,1.060657
39,41,0.300000,2.037068,2.269614,2.101326,2.437903,0,0.336576,0.764967
39,42,0.300000,2.288964,2.272445,2.104157,2.440733,1,0.336576,0.336576
39,48,0.300000,2.398044,2.302371,2.134083,2.470659,1,0.336576,0.336576
39,50,0.300000,1.212188,1.347085,1.178797,1.515373,1,0.336576,0.336576
39,51,0.300000,1.669038,1.591708,1.423420,1.759996,1,0.336576,0.336576
39,56,0.300000,1.193125,1.176221,1.007933,1.344509,1,0.336576,0.336576
39,59,0.300000,2.494057,2.471509,2.303221,2.639798,1,0.336576,0.336576
39,5,0.200000,2.328645,2.334043,2.090596,2.577490,1,0.486894,0.486894
39,14,0.200000,1.844601,1.886772,1.643325,2.130219,1,0.486894,0.486894
39,21,0.200000,0.727541,0.864546,0.621099,1.107993,1,0.486894,0.486894
39,24,0.200000,0.673021,0.785100,0.541653,1.028547,1,0.486894,0.486894
39,36,0.200000,1.888179,1.611279,1.367832,1.854726,0,0.486894,0.821428
39,41,0.200000,2.037068,2.269614,2.026168,2.513061,1,0.486894,0.486894
39,42,0.200000,2.288964,2.272445,2.028998,2.515892,1,0.486894,0.486894
39,48,0.200000,2.398044,2.302371,2.058924,2.545818,1,0.486894,0.486894
39,50,0.200000,1.212188,1.347085,1.103638,1.590532,1,0.486894,0.486894
39,51,0.200000,1.669038,1.591708,1.348261,1.835155,1,0.486894,0.486894
39,56,0.200000,1.193125,1.176221,0.932774,1.419668,1,0.486894,0.486894
39,59,0.200000,2.494057,2.471509,2.228063,2.714956,1,0.486894,0.486894
39,5,0.150000,2.328645,2.334043,2.002154,2.665932,1,0.663778,0.663778
39,14,0.150000,1.844601,1.886772,1.554883,2.218661,1,0.663778,0.663778
39,21,0.150000,0.727541,0.864546,0.532657,1.196435,1,0.663778,0.663778
39,24,0.150000,0.673021,0.785100,0.453211,1.116989,1,0.663778,0.663778
39,36,0.150000,1.888179,1.611279,1.279390,1.943168,1,0.663778,0.663778
39,41,0.150000,2.037068,2.269614,1.937725,2.601504,1,0.663778,0.663778
39,42,0.150000,2.288964,2.272445,1.940556,2.604334,1,0.663778,0.663778
39,48,0.150000,2.398044,2.302371,1.970482,2.634260,1,0.663778,0.663778
39,50,0.150000,1.212188,1.347085,1.015196,1.678974,1,0.663778,0.663778
39,51,0.150000,1.669038,1.591708,1.259819,1.923597,1,0.663778,0.663778
39,56,0.150000,1.193125,1.176221,0.844332,1.508110,1,0.663778,0.663778
39,59,0.150000,2.494057,2.471509,2.139620,2.803399,1,0.663778,0.663778
39,5,0.100000,2.328645,2.334043,1.952931,2.715155,1,0.762225,0.762225
39,14,0.100000,1.844601,1.886772,1.505660,2.267884,1,0.762225,0.762225
39,21,0.100000,0.727541,0.864546,0.483433,1.245658,1,0.762225,0.762225
39,24,0.100000,0.673021,0.785100,0.403987,1.166212,1,0.762225,0.762225
39,36,0.100000,1.888179,1.611279,1.230167,1.992392,1,0.762225,0.762225
39,41,0.100000,2.037068,2.269614,1.888502,2.650727,1,0.762225,0.762225
39,42,0.100000,2.288964,2.272445,1.891332,2.653557,1,0.762225,0.762225
39,48,0.100000,2.398044,2.302371,1.921259,2.683484,1,0.762225,0.762225
39,50,0.100000,1.212188,1.347085,0.965972,1.728197,1,0.762225,0.762225
39,51,0.100000,1.669038,1.591708,1.210595,1.972820,1,0.762225,0.762225
39,56,0.100000,1.193125,1.176221,0.795109,1.557333,1,0.762225,0.762225
39,59,0.100000,2.494057,2.471509,2.090397,2.852622,1,0.762225,0.762225
39,5,0.050000,2.328645,2.334043,1.890219,2.777867,1,0.887648,0.887648
39,14,0.050000,1.844601,1.886772,1.442948,2.330596,1,0.887648,0.887648
39,21,0.050000,0.727541,0.864546,0.420722,1.308370,1,0.887648,0.887648
39,24,0.050000,0.673021,0.785100,0.341276,1.228924,1,0.887648,0.887648
39,36,0.050000,1.888179,1.611279,1.167455,2.055103,1,0.887648,0.887648
39,41,0.050000,2.037068,2.269614,1.825790,2.713439,1,0.887648,0.887648
39,42,0.050000,2.288964,2.272445,1.828621,2.716269,1,0.887648,0.887648
39,48,0.050000,2.398044,2.302371,1.858547,2.746195,1,0.887648,0.887648
39,50,0.050000,1.212188,1.347085,0.903261,1.790909,1,0.887648,0.887648
39,51,0.050000,1.669038,1.591708,1.147884,2.035532,1,0.887648,0.887648
39,56,0.050000,1.193125,1.176221,0.732397,1.620045,1,0.887648,0.887648
39,59,0.050000,2.494057,2.471509,2.027685,2.915334,1,0.887648,0.887648
39,5,0.010000,2.328645,2.334043,1.645241,3.022845,1,1.377604,1.377604
39,14,0.010000,1.844601,1.886772,1.197970,2.575574,1,1.377604,1.377604
39,21,0.010000,0.727541,0.864546,0.175744,1.553348,1,1.377604,1.377604
39,24,0.010000,0.673021,0.785100,0.096298,1.473902,1,1.377604,1.377604
39,36,0.010000,1.888179,1.611279,0.922477,2.300081,1,1.377604,1.377604
39,41,0.010000,2.037068,2.269614,1.580812,2.958416,1,1.377604,1.377604
39,42,0.010000,2.288964,2.272445,1.583643,2.961247,1,1.377604,1.377604
39,48,0.010000,2.398044,2.302371,1.613569,2.991173,1,1.377604,1.377604
39,50,0.010000,1.212188,1.347085,0.658283,2.035887,1,1.377604,1.377604
39,51,0.010000,1.669038,1.591708,0.902906,2.280510,1,1.377604,1.377604
39,56,0.010000,1.193125,1.176221,0.487419,1.865023,1,1.377604,1.377604
39,59,0.010000,2.494057,2.471509,1.782707,3.160311,1,1.377604,1.377604
40,5,0.500000,2.328645,2.372378,2.271270,2.473487,1,0.202217,0.202217
40,6,0.500000,1.769451,1.618622,1.517514,1.719731,0,0.202217,0.401098
40,7,0.500000,0.915927,0.880432,0.779324,0.981541,1,0.202217,0.202217
40,8,0.500000,2.261120,2.386509,2.285400,2.487618,0,0.202217,0.299339
40,10,0.500000,1.814447,1.974927,1.873818,2.076036,0,0.202217,0.439702
40,19,0.500000,2.018617,2.022339,1.921231,2.123448,1,0.202217,0.202217
40,26,0.500000,2.195346,1.989251,1.888142,2.090359,0,0.202217,0.622164
40,31,0.500000,1.869935,2.034654,1.933545,2.135763,0,0.202217,0.456657
40,41,0.500000,2.037068,2.283716,2.182607,2.384825,0,0.202217,0.784376
40,53,0.500000,0.798651,0.652614,0.551505,0.753722,0,0.202217,0.381931
40,54,0.500000,0.404834,0.640149,0.539040,0.741257,0,0.202217,0.739042
40,55,0.500000,0.899821,0.711541,0.610432,0.812649,0,0.202217,0.550902
40,5,0.400000,2.328645,2.372378,2.236271,2.508486,1,0.272215,0.272215
40,6,0.400000,1.769451,1.618622,1.482515,1.754730,0,0.272215,0.345821
40,7,0.400000,0.915927,0.880432,0.744325,1.016540,1,0.272215,0.272215
40,8,0.400000,2.261120,2.386509,2.250401,2.522617,1,0.272215,0.272215
40,10,0.400000,1.814447,1.974927,1.838819,2.111035,0,0.272215,0.394076
40,19,0.400000,2.018617,2.022339,1.886232,2.158447,1,0.272215,0.272215
40,26,0.400000,2.195346,1.989251,1.853143,2.125358,0,0.272215,0.622154
40,31,0.400000,1.869935,2.034654,1.898546,2.170762,0,0.272215,0.415269
40,41,0.400000,2.037068,2.283716,2.147608,2.419824,0,0.272215,0.824919
40,53,0.400000,0.798651,0.652614,0.516506,0.788721,0,0.272215,0.321862
40,54,0.400000,0.404834,0.640149,0.504041,0.776256,0,0.272215,0.768251
40,55,0.400000,0.899821,0.711541,0.575433,0.847648,0,0.272215,0.533076
40,5,0.300000,2.328645,2.372378,2.196596,2.548161,1,0.351564,0.351564
40,6,0.300000,1.769451,1.618622,1.442840,1.794405,1,0.351564,0.351564
40,7,0.300000,0.915927,0.880432,0.704650,1.056215,1,0.351564,0.351564
40,8,0.300000,2.261120,2.386509,2.210727,2.562291,1,0.351564,0.351564
40,10,0.300000,1.814447,1.974927,1.799145,2.150709,1,0.351564,0.351564
40,19,0.300000,2.018617,2.022339,1.846557,2.198122,1,0.351564,0.351564
40,26,0.300000,2.195346,1.989251,1.813468,2.165033,0,0.351564,0.553652
40,31,0.300000,1.869935,2.034654,1.858872,2.210436,1,0.351564,0.351564
40,41,0.300000,2.037068,2.283716,2.107934,2.459498,0,0.351564,0.824006
40,53,0.300000,0.798651,0.652614,0.476831,0.828396,1,0.351564,0.351564
40,54,0.300000,0.404834,0.640149,0.464366,0.815931,0,0.351564,0.748448
40,55,0.300000,0.899821,0.711541,0.535758,0.887323,0,0.351564,0.434882
40,5,0.200000,2.328645,2.372378,2.121317,2.623440,1,0.502124,0.502124
40,6,0.200000,1.769451,1.618622,1.367561,1.869684,1,0.502124,0.502124
40,7,0.200000,0.915927,0.880432,0.629371,1.131494,1,0.502124,0.502124
40,8,0.200000,2.261120,2.386509,2.135447,2.637571,1,0.502124,0.502124
40,10,0.200000,1.814447,1.974927,1.723865,2.225989,1,0.502124,0.502124
40,19,0.200000,2.018617,2.022339,1.771278,2.273401,1,0.502124,0.502124
40,26,0.200000,2.195346,1.989251,1.738189,2.240312,1,0.502124,0.502124
40,31,0.200000,1.869935,2.034654,1.783592,2.285716,1,0.502124,0.502124
40,41,0.200000,2.037068,2.283716,2.032654,2.534778,1,0.502124,0.502124
40,53,0.200000,0.798651,0.652614,0.401552,0.903675,1,0.502124,0.502124
40,54,0.200000,0.404834,0.640149,0.389087,0.891210,1,0.502124,0.502124
40,55,0.200000,0.899821,0.711541,0.460479,0.962602,1,0.502124,0.502124
40,5,0.150000,2.328645,2.372378,1.998587,2.746169,1,0.747582,0.747582
40,6,0.150000,1.769451,1.618622,1.244831,1.992413,1,0.747582,0.747582
40,7,0.150000,0.915927,0.880432,0.506641,1.254223,1,0.747582,0.747582
40,8,0.150000,2.261120,2.386509,2.012718,2.760300,1,0.747582,0.747582
40,10,0.150000,1.814447,1.974927,1.601136,2.348718,1,0.747582,0.747582
40,19,0.150000,2.018617,2.022339,1.648548,2.396130,1,0.747582,0.747582
40,26,0.150000,2.195346,1.989251,1.615460,2.363042,1,0.747582,0.747582
40,31,0.150000,1.869935,2.034654,1.660863,2.408445,1,0.747582,0.747582
40,41,0.150000,2.037068,2.283716,1.909925,2.657507,1,0.747582,0.747582
40,53,0.150000,0.798651,0.652614,0.278823,1.026405,1,0.747582,0.747582
40,54,0.150000,0.404834,0.640149,0.266358,1.013940,1,0.747582,0.747582
40,55,0.150000,0.899821,0.711541,0.337750,1.085332,1,0.747582,0.747582
40,5,0.100000,2.328645,2.372378,1.956443,2.788314,1,0.831871,0.831871
40,6,0.100000,1.769451,1.618622,1.202687,2.034558,1,0.831871,0.831871
40,7,0.100000,0.915927,0.880432,0.464497,1.296368,1,0.831871,0.831871
40,8,0.100000,2.261120,2.386509,1.970574,2.802445,1,0.831871,0.831871
40,10,0.100000,1.814447,1.974927,1.558992,2.390863,1,0.831871,0.831871
40,19,0.100000,2.018617,2.022339,1.606404,2.438275,1,0.831871,0.831871
40,26,0.100000,2.195346,1.989251,1.573315,2.405186,1,0.831871,0.831871
40,31,0.100000,1.869935,2.034654,1.618718,2.450589,1,0.831871,0.831871
40,41,0.100000,2.037068,2.283716,1.867781,2.699652,1,0.831871,0.831871
40,53,0.100000,0.798651,0.652614,0.236678,1.068549,1,0.831871,0.831871
40,54,0.100000,0.404834,0.640149,0.224213,1.056084,1,0.831871,0.831871
40,55,0.100000,0.899821,0.711541,0.295605,1.127476,1,0.831871,0.831871
40,5,0.050000,2.328645,2.372378,1.851962,2.892794,1,1.040832,1.040832
40,6,0.050000,1.769451,1.618622,1.098206,2.139038,1,1.040832,1.040832
40,7,0.050000,0.915927,0.880432,0.360016,1.400848,1,1.040832,1.040832
40,8,0.050000,2.261120,2.386509,1.866093,2.906925,1,1.040832,1.040832
40,10,0.050000,1.814447,1.974927,1.454511,2.495343,1,1.040832,1.040832
40,19,0.050000,2.018617,2.022339,1.501923,2.542755,1,1.040832,1.040832
40,26,0.050000,2.195346,1.989251,1.468835,2.509667,1,1.040832,1.040832
40,31,0.050000,1.869935,2.034654,1.514238,2.555070,1,1.040832,1.040832
40,41,0.050000,2.037068,2.283716,1.763300,2.804132,1,1.040832,1.040832
40,53,0.050000,0.798651,0.652614,0.132198,1.173030,1,1.040832,1.040832
40,54,0.050000,0.404834,0.640149,0.119733,1.160564,1,1.040832,1.040832
40,55,0.050000,0.899821,0.711541,0.191125,1.231957,1,1.040832,1.040832
40,5,0.010000,2.328645,2.372378,1.778003,2.966753,1,1.188750,1.188750
40,6,0.010000,1.769451,1.618622,1.024247,2.212997,1,1.188750,1.188750
40,7,0.010000,0.915927,0.880432,0.286057,1.474807,1,1.188750,1.188750
40,8,0.010000,2.261120,2.386509,1.792134,2.980884,1,1.188750,1.188750
40,10,0.010000,1.814447,1.974927,1.380552,2.569302,1,1.188750,1.188750
40,19,0.010000,2.018617,2.022339,1.427964,2.616714,1,1.188750,1.188750
40,26,0.010000,2.195346,1.989251,1.394876,2.583626,1,1.188750,1.188750
40,31,0.010000,1.869935,2.034654,1.440279,2.629029,1,1.188750,1.188750
40,41,0.010000,2.037068,2.283716,1.689341,2.878091,1,1.188750,1.188750
40,53,0.010000,0.798651,0.652614,0.058239,1.246989,1,1.188750,1.188750
40,54,0.010000,0.404834,0.640149,0.045773,1.234524,1,1.188750,1.188750
40,55,0.010000,0.899821,0.711541,0.117166,1.305916,1,1.188750,1.188750
41,1,0.500000,1.028571,1.040279,0.910705,1.169853,1,0.259148,0.259148
41,2,0.500000,0.792392,0.785216,0.655642,0.914790,1,0.259148,0.259148
41,3,0.500000,0.447158,0.563444,0.433870,0.693018,1,0.259148,0.259148
41,14,0.500000,1.844601,1.861110,1.731536,1.990684,1,0.259148,0.259148
41,16,0.500000,1.821841,1.428607,1.299032,1.558181,0,0.259148,1.313790
41,17,0.500000,2.221023,2.056869,1.927295,2.186443,0,0.259148,0.397468
41,24,0.500000,0.673021,0.749905,0.620331,0.879479,1,0.259148,0.259148
41,37,0.500000,2.177536,2.198807,2.069233,2.328381,1,0.259148,0.259148
41,39,0.500000,1.950170,1.962278,1.832704,2.091852,1,0.259148,0.259148
41,44,0.500000,1.184691,1.067421,0.937847,1.196995,1,0.259148,0.259148
41,47,0.500000,0.952792,0.809157,0.679583,0.938731,0,0.259148,0.315395
41,52,0.500000,1.466126,1.672517,1.542943,1.802091,0,0.259148,0.566415
41,1,0.400000,1.028571,1.040279,0.885140,1.195418,1,0.310278,0.310278
41,2,0.400000,0.792392,0.785216,0.630077,0.940355,1,0.310278,0.310278
41,3,0.400000,0.447158,0.563444,0.408305,0.718583,1,0.310278,0.310278
41,14,0.400000,1.844601,1.861110,1.705971,2.016249,1,0.310278,0.310278
41,16,0.400000,1.821841,1.428607,1.273467,1.583746,0,0.310278,1.500755
41,17,0.400000,2.221023,2.056869,1.901730,2.212008,0,0.310278,0.355353
41,24,0.400000,0.673021,0.749905,0.594766,0.905044,1,0.310278,0.310278
41,37,0.400000,2.177536,2.198807,2.043668,2.353946,1,0.310278,0.310278
41,39,0.400000,1.950170,1.962278,1.807139,2.117417,1,0.310278,0.310278
41,44,0.400000,1.184691,1.067421,0.912282,1.222560,1,0.310278,0.310278
41,47,0.400000,0.952792,0.809157,0.654018,0.964296,1,0.310278,0.310278
41,52,0.400000,1.466126,1.672517,1.517378,1.827656,0,0.310278,0.566537
41,1,0.300000,1.028571,1.040279,0.851628,1.228930,1,0.377301,0.377301
41,2,0.300000,0.792392,0.785216,0.596565,0.973866,1,0.377301,0.377301
41,3,0.300000,0.447158,0.563444,0.374793,0.752094,1,0.377301,0.377301
41,14,0.300000,1.844601,1.861110,1.672459,2.049761,1,0.377301,0.377301
41,16,0.300000,1.821841,1.428607,1.239956,1.617257,0,0.377301,1.741193
41,17,0.300000,2.221023,2.056869,1.868218,2.245519,1,0.377301,0.377301
41,24,0.300000,0.673021,0.749905,0.561255,0.938556,1,0.377301,0.377301
41,37,0.300000,2.177536,2.198807,2.010156,2.387457,1,0.377301,0.377301
41,39,0.300000,1.950170,1.962278,1.773627,2.150929,1,0.377301,0.377301
41,44,0.300000,1.184691,1.067421,0.878770,1.256072,1,0.377301,0.377301
41,47,0.300000,0.952792,0.809157,0.620506,0.997807,1,0.377301,0.377301
41,52,0.300000,1.466126,1.672517,1.483866,1.861167,0,0.377301,0.495568
41,1,0.200000,1.028571,1.040279,0.784234,1.296324,1,0.512090,0.512090
41,2,0.200000,0.792392,0.785216,0.529171,1.041261,1,0.512090,0.512090
41,3,0.200000,0.447158,0.563444,0.307399,0.819488,1,0.512090,0.512090
41,14,0.200000,1.844601,1.861110,1.605065,2.117155,1,0.512090,0.512090
41,16,0.200000,1.821841,1.428607,1.172562,1.684651,0,0.512090,1.883986
41,17,0.200000,2.221023,2.056869,1.800824,2.312914,1,0.512090,0.512090
41,24,0.200000,0.673021,0.749905,0.493861,1.005950,1,0.512090,0.512090
41,37,0.200000,2.177536,2.198807,1.942762,2.454852,1,0.512090,0.512090
41,39,0.200000,1.950170,1.962278,1.706233,2.218323,1,0.512090,0.512090
41,44,0.200000,1.184691,1.067421,0.811376,1.323466,1,0.512090,0.512090
41,47,0.200000,0.952792,0.809157,0.553112,1.065201,1,0.512090,0.512090
41,52,0.200000,1.466126,1.672517,1.416472,1.928561,1,0.512090,0.512090
41,1,0.150000,1.028571,1.040279,0.697185,1.383373,1,0.686188,0.686188
41,2,0.150000,0.792392,0.785216,0.442122,1.128310,1,0.686188,0.686188
41,3,0.150000,0.447158,0.563444,0.220349,0.906538,1,0.686188,0.686188
41,14,0.150000,1.844601,1.861110,1.518016,2.204204,1,0.686188,0.686188
41,16,0.150000,1.821841,1.428607,1.085512,1.771701,0,0.686188,1.354725
41,17,0.150000,2.221023,2.056869,1.713775,2.399963,1,0.686188,0.686188
41,24,0.150000,0.673021,0.749905,0.406811,1.093000,1,0.686188,0.686188
41,37,0.150000,2.177536,2.198807,1.855713,2.541901,1,0.686188,0.686188
41,39,0.150000,1.950170,1.962278,1.619184,2.305372,1,0.686188,0.686188
41,44,0.150000,1.184691,1.067421,0.724327,1.410515,1,0.686188,0.686188
41,47,0.150000,0.952792,0.809157,0.466062,1.152251,1,0.686188,0.686188
41,52,0.150000,1.466126,1.672517,1.329422,2.015611,1,0.686188,0.686188
41,1,0.100000,1.028571,1.040279,0.635771,1.444787,1,0.809016,0.809016
41,2,0.100000,0.792392,0.785216,0.380708,1.189724,1,0.809016,0.809016
41,3,0.100000,0.447158,0.563444,0.158936,0.967952,1,0.809016,0.809016
41,14,0.100000,1.844601,1.861110,1.456602,2.265618,1,0.809016,0.809016
41,16,0.100000,1.821841,1.428607,1.024099,1.833114,1,0.809016,0.809016
41,17,0.100000,2.221023,2.056869,1.652361,2.461377,1,0.809016,0.809016
41,24,0.100000,0.673021,0.749905,0.345397,1.154413,1,0.809016,0.809016
41,37,0.100000,2.177536,2.198807,1.794299,2.603315,1,0.809016,0.809016
41,39,0.100000,1.950170,1.962278,1.557770,2.366786,1,0.809016,0.809016
41,44,0.100000,1.184691,1.067421,0.662913,1.471929,1,0.809016,0.809016
41,47,0.100000,0.952792,0.809157,0.404649,1.213665,1,0.809016,0.809016
41,52,0.100000,1.466126,1.672517,1.268009,2.077024,1,0.809016,0.809016
41,1,0.050000,1.028571,1.040279,0.601346,1.479212,1,0.877866,0.877866
41,2,0.050000,0.792392,0.785216,0.346283,1.224149,1,0.877866,0.877866
41,3,0.050000,0.447158,0.563444,0.124511,1.002377,1,0.877866,0.877866
41,14,0.050000,1.844601,1.861110,1.422177,2.300043,1,0.877866,0.877866
41,16,0.050000,1.821841,1.428607,0.989673,1.867540,1,0.877866,0.877866
41,17,0.050000,2.221023,2.056869,1.617936,2.495802,1,0.877866,0.877866
41,24,0.050000,0.673021,0.749905,0.310972,1.188838,1,0.877866,0.877866
41,37,0.050000,2.177536,2.198807,1.759874,2.637740,1,0.877866,0.877866
41,39,0.050000,1.950170,1.962278,1.523345,2.401211,1,0.877866,0.877866
41,44,0.050000,1.184691,1.067421,0.628488,1.506354,1,0.877866,0.877866
41,47,0.050000,0.952792,0.809157,0.370224,1.248090,1,0.877866,0.877866
41,52,0.050000,1.466126,1.672517,1.233583,2.111450,1,0.877866,0.877866
41,1,0.010000,1.028571,1.040279,0.594090,1.486467,1,0.892377,0.892377
41,2,0.010000,0.792392,0.785216,0.339027,1.231404,1,0.892377,0.892377
41,3,0.010000,0.447158,0.563444,0.117255,1.009632,1,0.892377,0.892377
41,14,0.010000,1.844601,1.861110,1.414921,2.307298,1,0.892377,0.892377
41,16,0.010000,1.821841,1.428607,0.982418,1.874795,1,0.892377,0.892377
41,17,0.010000,2.221023,2.056869,1.610680,2.503057,1,0.892377,0.892377
41,24,0.010000,0.673021,0.749905,0.303717,1.196094,1,0.892377,0.892377
41,37,0.010000,2.177536,2.198807,1.752618,2.644995,1,0.892377,0.892377
41,39,0.010000,1.950170,1.962278,1.516090,2.408467,1,0.892377,0.892377
41,44,0.010000,1.184691,1.067421,0.621232,1.513609,1,0.892377,0.892377
41,47,0.010000,0.952792,0.809157,0.362968,1.255345,1,0.892377,0.892377
41,52,0.010000,1.466126,1.672517,1.226328,2.118705,1,0.892377,0.892377
42,0,0.500000,2.061113,2.074121,1.934179,2.214063,1,0.279884,0.279884
42,9,0.500000,0.450249,0.508322,0.368380,0.648264,1,0.279884,0.279884
42,12,0.500000,2.903090,2.565722,2.425780,2.705665,0,0.279884,1.069586
42,18,0.500000,0.932474,1.434302,1.294360,1.574244,0,0.279884,1.727428
42,22,0.500000,0.634477,0.777293,0.637351,0.917235,0,0.279884,0.291379
42,23,0.500000,0.730782,0.876476,0.736534,1.016418,0,0.279884,0.302890
42,30,0.500000,1.832062,1.861390,1.721448,2.001332,1,0.279884,0.279884
42,33,0.500000,2.339888,2.449703,2.309761,2.589645,1,0.279884,0.279884
42,34,0.500000,1.905256,1.980574,1.840632,2.120516,1,0.279884,0.279884
42,40,0.500000,0.558709,0.697958,0.558016,0.837900,1,0.279884,0.279884
42,42,0.500000,2.288964,2.265421,2.125479,2.405363,1,0.279884,0.279884
42,57,0.500000,1.975432,1.870076,1.730134,2.010018,1,0.279884,0.279884
42,0,0.400000,2.061113,2.074121,1.910159,2.238083,1,0.327924,0.327924
42,9,0.400000,0.450249,0.508322,0.344360,0.672284,1,0.327924,0.327924
42,12,0.400000,2.903090,2.565722,2.401760,2.729685,0,0.327924,1.194951
42,18,0.400000,0.932474,1.434302,1.270340,1.598264,0,0.327924,2.017254
42,22,0.400000,0.634477,0.777293,0.613331,0.941255,1,0.327924,0.327924
42,23,0.400000,0.730782,0.876476,0.712513,1.040438,1,0.327924,0.327924
42,30,0.400000,1.832062,1.861390,1.697427,2.025352,1,0.327924,0.327924
42,33,0.400000,2.339888,2.449703,2.285741,2.613665,1,0.327924,0.327924
42,34,0.400000,1.905256,1.980574,1.816612,2.144536,1,0.327924,0.327924
42,40,0.400000,0.558709,0.697958,0.533996,0.861920,1,0.327924,0.327924
42,42,0.400000,2.288964,2.265421,2.101459,2.429384,1,0.327924,0.327924
42,57,0.400000,1.975432,1.870076,1.706114,2.034039,1,0.327924,0.327924
42,0,0.300000,2.061113,2.074121,1.884904,2.263338,1,0.378435,0.378435
42,9,0.300000,0.450249,0.508322,0.319104,0.697539,1,0.378435,0.378435
42,12,0.300000,2.903090,2.565722,2.376505,2.754940,0,0.378435,1.366102
42,18,0.300000,0.932474,1.434302,1.245084,1.623519,0,0.378435,2.462506
42,22,0.300000,0.634477,0.777293,0.588076,0.966510,1,0.378435,0.378435
42,23,0.300000,0.730782,0.876476,0.687258,1.065693,1,0.378435,0.378435
42,30,0.300000,1.832062,1.861390,1.672172,2.050607,1,0.378435,0.378435
42,33,0.300000,2.339888,2.449703,2.260485,2.638920,1,0.378435,0.378435
42,34,0.300000,1.905256,1.980574,1.791356,2.169791,1,0.378435,0.378435
42,40,0.300000,0.558709,0.697958,0.508741,0.887175,1,0.378435,0.378435
42,42,0.300000,2.288964,2.265421,2.076204,2.454639,1,0.378435,0.378435
42,57,0.300000,1.975432,1.870076,1.680859,2.059294,1,0.378435,0.378435
42,0,0.200000,2.061113,2.074121,1.837356,2.310886,1,0.473531,0.473531
42,9,0.200000,0.450249,0.508322,0.271557,0.745087,1,0.473531,0.473531
42,12,0.200000,2.903090,2.565722,2.328957,2.802488,0,0.473531,1.479553
42,18,0.200000,0.932474,1.434302,1.197537,1.671067,0,0.473531,3.124159
42,22,0.200000,0.634477,0.777293,0.540528,1.014058,1,0.473531,0.473531
42,23,0.200000,0.730782,0.876476,0.639710,1.113241,1,0.473531,0.473531
42,30,0.200000,1.832062,1.861390,1.624624,2.098155,1,0.473531,0.473531
42,33,0.200000,2.339888,2.449703,2.212937,2.686468,1,0.473531,0.473531
42,34,0.200000,1.905256,1.980574,1.743809,2.217339,1,0.473531,0.473531
42,40,0.200000,0.558709,0.697958,0.461193,0.934723,1,0.473531,0.473531
42,42,0.200000,2.288964,2.265421,2.028656,2.502187,1,0.473531,0.473531
42,57,0.200000,1.975432,1.870076,1.633311,2.106842,1,0.473531,0.473531
42,0,0.150000,2.061113,2.074121,1.817838,2.330404,1,0.512567,0.512567
42,9,0.150000,0.450249,0.508322,0.252038,0.764605,1,0.512567,0.512567
42,12,0.150000,2.903090,2.565722,2.309439,2.822006,0,0.512567,1.593688
42,18,0.150000,0.932474,1.434302,1.178018,1.690585,0,0.512567,3.786495
42,22,0.150000,0.634477,0.777293,0.521010,1.033576,1,0.512567,0.512567
42,23,0.150000,0.730782,0.876476,0.620192,1.132759,1,0.512567,0.512567
42,30,0.150000,1.832062,1.861390,1.605106,2.117673,1,0.512567,0.512567
42,33,0.150000,2.339888,2.449703,2.193419,2.705986,1,0.512567,0.512567
42,34,0.150000,1.905256,1.980574,1.724290,2.236857,1,0.512567,0.512567
42,40,0.150000,0.558709,0.697958,0.441675,0.954241,1,0.512567,0.512567
42,42,0.150000,2.288964,2.265421,2.009138,2.521705,1,0.512567,0.512567
42,57,0.150000,1.975432,1.870076,1.613793,2.126360,1,0.512567,0.512567
42,0,0.100000,2.061113,2.074121,1.784637,2.363605,1,0.578968,0.578968
42,9,0.100000,0.450249,0.508322,0.218838,0.797806,1,0.578968,0.578968
42,12,0.100000,2.903090,2.565722,2.276238,2.855207,0,0.578968,1.536635
42,18,0.100000,0.932474,1.434302,1.144818,1.723786,0,0.578968,4.825846
42,22,0.100000,0.634477,0.777293,0.487809,1.066777,1,0.578968,0.578968
42,23,0.100000,0.730782,0.876476,0.586992,1.165960,1,0.578968,0.578968
42,30,0.100000,1.832062,1.861390,1.571905,2.150874,1,0.578968,0.578968
